datetime,temperature,lighting,humidity,pressure
2049-01-10 09:30:00,-15.87,0.67,0.74,784.02
2049-01-10 10:00:00,-15.8,0.79,0.77,785.41
2049-01-10 10:30:00,-15.75,0.89,0.74,783830000.0
2049-01-10 11:00:00,-15.71,960000.0,,788.26
2049-01-10 11:30:00,-15.69,1.0,0.79,786.23
2049-01-10 12:00:00,-15.69,1.0,0.72,782.73
2049-01-10 12:30:00,-15.71,0.96,0.66,
2049-01-10 13:00:00,-15.74,0.89,0.72,782.81
2049-01-10 13:30:00,-15.79,0.79,0.72,782890000.0
2049-01-10 14:00:00,-15.86,670000.0,0.73,783.51
2049-01-10 14:30:00,-15.94,0.52,0.79,786.64
2049-01-10 15:00:00,-16.03,0.36,,784.78
2049-01-10 15:30:00,-16.14,0.19,0.8,
2049-01-10 16:00:00,-16.25,20000.0,0.63,779.14
2049-01-10 16:30:00,-16.38,,0.84,789.86
2049-01-10 17:00:00,-16510000.0,-0.31,0.75,785.57
2049-01-10 17:30:00,-16.64,-0.46,0.76,786.28
2049-01-10 18:00:00,-16770000.0,-0.59,0.81,788.99
2049-01-10 18:30:00,-16.9,-0.7,0.72,784.7
2049-01-10 19:00:00,-17.03,,0.66,781920000.0
2049-01-10 19:30:00,-17.15,-0.86,790000.0,788.61
2049-01-10 20:00:00,-17.26,-910000.0,0.76,787.29
2049-01-10 20:30:00,-17360000.0,-950000.0,0.77,787.96
2049-01-10 21:00:00,-17.45,-0.97,0.74,786.6
2049-01-10 21:30:00,-17.52,-0.99,0.73,786.22
2049-01-10 22:00:00,-17.58,-1.0,0.8,789.81
2049-01-10 22:30:00,-17.62,-1.0,0.72,
2049-01-10 23:00:00,-17.65,-1.0,760000.0,787.93
2049-01-10 23:30:00,-17650000.0,-1.0,,788.93
2049-01-11 00:00:00,-17.65,-1000000.0,0.78,788.93
2049-01-11 00:30:00,-17.64,-1.0,0.74,
2049-01-11 01:00:00,-17.61,-1000000.0,0.8,789.86
2049-01-11 01:30:00,-17570000.0,-1.0,770000.0,788300000.0
2049-01-11 02:00:00,-17.51,-0.99,0.71,785.2
2049-01-11 02:30:00,-17.43,-0.97,0.75,787070000.0
2049-01-11 03:00:00,-17.34,-0.95,0.77,787.92
2049-01-11 03:30:00,-17.24,-0.91,0.79,788.76
2049-01-11 04:00:00,-17.12,-0.86,0.72,785.06
2049-01-11 04:30:00,-17.0,-0.79,0.72,784.87
2049-01-11 05:00:00,-16.87,-0.7,0.77,787.16
2049-01-11 05:30:00,,-0.59,0.82,789.44
2049-01-11 06:00:00,-16.6,-0.46,0.71,783.71
2049-01-11 06:30:00,-16.47,-0.31,0.77,786500000.0
2049-01-11 07:00:00,-16.34,-0.15,0.76,785.79
2049-01-11 07:30:00,-16.21,0.02,0.72,783.58
2049-01-11 08:00:00,-16.09,190000.0,0.76,785.38
2049-01-11 08:30:00,-15.98,360000.0,0.77,785.7
2049-01-11 09:00:00,-15.88,0.52,0.77,785.54
2049-01-11 09:30:00,-15.8,,720000.0,782.91
2049-01-11 10:00:00,-15730000.0,790000.0,0.79,786.29
2049-01-11 10:30:00,-15.68,890000.0,0.83,788210000.0
2049-01-11 11:00:00,-15.64,,750000.0,784.15
2049-01-11 11:30:00,-15.62,1.0,0.72,782.61
2049-01-11 12:00:00,-15.62,1.0,0.76,784.61
2049-01-11 12:30:00,-15640000.0,0.96,,785150000.0
2049-01-11 13:00:00,-15.67,0.89,0.73,783.2
2049-01-11 13:30:00,-15.72,0.79,0.72,782780000.0
2049-01-11 14:00:00,-15.79,0.67,0.77,785.39
2049-01-11 14:30:00,-15.87,0.52,0.81,787.52
2049-01-11 15:00:00,-15.96,0.36,,783.67
2049-01-11 15:30:00,-16.07,0.19,0.72,
2049-01-11 16:00:00,,0.02,0.77,786.03
2049-01-11 16:30:00,-16.31,-0.15,0.77,786.24
2049-01-11 17:00:00,-16.44,-0.31,0.76,785950000.0
2049-01-11 17:30:00,-16.57,-0.46,0.74,785.17
2049-01-11 18:00:00,-16700000.0,-0.59,0.73,784.88
2049-01-11 18:30:00,-16.83,-0.7,0.72,784.59
2049-01-11 19:00:00,-16.96,-0.79,0.74,785.8
2049-01-11 19:30:00,-17.07,-0.86,0.65,781.48
2049-01-11 20:00:00,-17.19,-0.91,690000.0,783.68
2049-01-11 20:30:00,,-0.95,0.71,784.84
2049-01-11 21:00:00,-17.37,-0.97,0.75,786.97
2049-01-11 21:30:00,-17450000.0,-0.99,760000.0,787600000.0
2049-01-11 22:00:00,-17.51,-1.0,770000.0,788200000.0
2049-01-11 22:30:00,,,,785.27
2049-01-11 23:00:00,-17.57,-1.0,0.73,786.3
2049-01-11 23:30:00,-17.58,-1.0,0.72,785.81
2049-01-12 00:00:00,-17.58,-1.0,0.71,785.31
2049-01-12 00:30:00,-17570000.0,-1.0,0.7,784.8
2049-01-12 01:00:00,-17.54,-1.0,720000.0,785.75
2049-01-12 01:30:00,-17500000.0,-1.0,0.79,789.18
2049-01-12 02:00:00,-17.43,-0.99,0.69,784.07
2049-01-12 02:30:00,-17.36,-0.97,0.74,786.46
2049-01-12 03:00:00,-17.27,-0.95,680000.0,783.31
2049-01-12 03:30:00,-17.16,,0.74,786130000.0
2049-01-12 04:00:00,-17.05,-0.86,0.78,787.95
2049-01-12 04:30:00,-16.92,-0.79,0.73,785.24
2049-01-12 05:00:00,-16.8,-0.7,,787.54
2049-01-12 05:30:00,-16.66,-0.59,0.76,786310000.0
2049-01-12 06:00:00,,,0.8,788.1
2049-01-12 06:30:00,-16.39,-0.31,680000.0,781.87
2049-01-12 07:00:00,-16.26,-0.15,0.81,788160000.0
2049-01-12 07:30:00,-16.13,0.02,0.73,783.95
2049-01-12 08:00:00,-16020000.0,190000.0,760000.0,785.27
2049-01-12 08:30:00,,0.36,0.73,783.59
2049-01-12 09:00:00,,0.52,0.74,783.92
2049-01-12 09:30:00,-15.72,0.67,0.71,782.28
2049-01-12 10:00:00,-15660000.0,0.79,0.63,778180000.0
2049-01-12 10:30:00,-15.6,0.89,0.8,786.58
2049-01-12 11:00:00,-15.56,0.96,0.81,787.02
2049-01-12 11:30:00,-15540000.0,1.0,0.72,782.48
2049-01-12 12:00:00,-15.54,,0.75,
2049-01-12 12:30:00,-15.56,0.96,0.72,782.52
2049-01-12 13:00:00,-15590000.0,0.89,0.74,783.57
2049-01-12 13:30:00,,0.79,0.74,783.65
2049-01-12 14:00:00,-15.71,0.67,,785.76
2049-01-12 14:30:00,-15.79,0.52,0.71,782390000.0
2049-01-12 15:00:00,-15.89,,760000.0,785.06
2049-01-12 15:30:00,,0.19,,783.72
2049-01-12 16:00:00,-16.11,20000.0,710000.0,782.91
2049-01-12 16:30:00,-16.23,,0.74,784.61
2049-01-12 17:00:00,-16.36,-310000.0,0.73,784.32
2049-01-12 17:30:00,-16.49,-0.46,710000.0,783530000.0
2049-01-12 18:00:00,-16.62,-0.58,0.72,784250000.0
2049-01-12 18:30:00,-16750000.0,-0.7,720000.0,784.46
2049-01-12 19:00:00,-16.88,-0.79,0.76,786.67
2049-01-12 19:30:00,-17000000.0,-0.86,0.68,782.87
2049-01-12 20:00:00,-17.11,-0.91,720000.0,785.05
2049-01-12 20:30:00,-17.21,-0.95,0.85,791710000.0
2049-01-12 21:00:00,-17300000.0,-0.97,0.71,784.86
2049-01-12 21:30:00,-17.37,-0.99,0.77,787.97
2049-01-12 22:00:00,-17.43,-1.0,780000.0,788.57
2049-01-12 22:30:00,-17.47,-1.0,0.72,785.63
2049-01-12 23:00:00,-17490000.0,-1000000.0,0.73,786.17
2049-01-12 23:30:00,-17.5,-1000000.0,0.7,784680000.0
2049-01-13 00:00:00,-17500000.0,-1.0,0.69,784.18
2049-01-13 00:30:00,-17.49,-1.0,0.8,789.67
2049-01-13 01:00:00,-17.46,-1.0,730000.0,
2049-01-13 01:30:00,-17.42,-1.0,0.73,786.05
2049-01-13 02:00:00,-17.35,-0.99,,788.94
2049-01-13 02:30:00,-17280000.0,-0.97,780000.0,788.32
2049-01-13 03:00:00,,-0.95,,787.68
2049-01-13 03:30:00,-17.08,-0.91,0.77,787.5
2049-01-13 04:00:00,-16.97,-0.86,0.74,785.82
2049-01-13 04:30:00,-16.84,-0.79,780000.0,787.61
2049-01-13 05:00:00,-16.71,-0.69,760000.0,786.39
2049-01-13 05:30:00,-16.58,-0.58,840000.0,790.18
2049-01-13 06:00:00,-16.45,-0.45,0.74,784.97
2049-01-13 06:30:00,-16.31,-0.31,0.7,782740000.0
2049-01-13 07:00:00,-16.18,-150000.0,0.76,785.53
2049-01-13 07:30:00,-16.05,0.02,0.8,787.32
2049-01-13 08:00:00,-15.93,0.19,750000.0,784.62
2049-01-13 08:30:00,-15.82,360000.0,0.76,784.94
2049-01-13 09:00:00,-15.73,0.52,740000.0,783.79
2049-01-13 09:30:00,-15640000.0,,0.65,
2049-01-13 10:00:00,-15570000.0,0.79,0.73,783030000.0
2049-01-13 10:30:00,-15520000.0,0.89,0.76,784.45
2049-01-13 11:00:00,-15480000.0,0.96,0.78,785.39
2049-01-13 11:30:00,-15460000.0,1.0,0.67,779.85
2049-01-13 12:00:00,-15.46,1.0,710000.0,781.85
2049-01-13 12:30:00,-15.48,0.96,0.73,782.89
2049-01-13 13:00:00,-15510000.0,0.89,0.73,782.93
2049-01-13 13:30:00,-15.56,0.79,0.72,782.52
2049-01-13 14:00:00,-15.63,0.67,0.7,781.63
2049-01-13 14:30:00,-15.71,0.52,0.82,787.76
2049-01-13 15:00:00,-15.8,0.36,0.7,781.91
2049-01-13 15:30:00,-15.91,,0.85,789.59
2049-01-13 16:00:00,-16.02,0.02,0.77,785.77
2049-01-13 16:30:00,-16.15,-0.15,0.74,784480000.0
2049-01-13 17:00:00,-16.27,-0.31,0.72,783.68
2049-01-13 17:30:00,-16.4,-0.45,740000.0,784.89
2049-01-13 18:00:00,-16.54,-580000.0,710000.0,783.62
2049-01-13 18:30:00,-16.67,-690000.0,,785.33
2049-01-13 19:00:00,-16.79,-0.78,650000.0,781.02
2049-01-13 19:30:00,-16.91,-860000.0,0.68,
2049-01-13 20:00:00,-17.02,-0.91,0.76,786900000.0
2049-01-13 20:30:00,-17120000.0,-0.95,0.77,787.56
2049-01-13 21:00:00,-17.21,-0.97,0.65,781.71
2049-01-13 21:30:00,-17.28,-0.99,0.69,783.82
2049-01-13 22:00:00,,-0.99,0.7,784.42
2049-01-13 22:30:00,-17.38,-1.0,0.75,786990000.0
2049-01-13 23:00:00,-17.41,-1.0,0.74,786.54
2049-01-13 23:30:00,-17.42,-1.0,790000.0,789.05
2049-01-14 00:00:00,-17.41,-1.0,,785.04
2049-01-14 00:30:00,-17.4,-1.0,0.8,789.52
2049-01-14 01:00:00,-17.37,-1.0,0.85,791.97
2049-01-14 01:30:00,-17.33,-0.99,770000.0,787.91
2049-01-14 02:00:00,-17.27,-0.99,0.75,786.81
2049-01-14 02:30:00,-17.19,-0.97,690000.0,783.68
2049-01-14 03:00:00,-17100000.0,-0.95,0.7,784.03
2049-01-14 03:30:00,-16.99,-0.91,0.77,787.35
2049-01-14 04:00:00,-16.88,-0.86,0.73,785.17
2049-01-14 04:30:00,-16.76,-0.78,0.76,786480000.0
2049-01-14 05:00:00,-16.63,-0.69,0.81,788.76
2049-01-14 05:30:00,-16.49,-580000.0,0.8,788.03
2049-01-14 06:00:00,-16.36,-0.45,0.73,784.32
2049-01-14 06:30:00,-16.22,-0.31,0.8,787.59
2049-01-14 07:00:00,-16.09,-0.15,0.76,785.38
2049-01-14 07:30:00,,0.02,750000.0,784.67
2049-01-14 08:00:00,-15.85,0.19,0.81,787.49
2049-01-14 08:30:00,-15.74,0.36,0.77,785.31
2049-01-14 09:00:00,-15.64,520000.0,0.77,785.15
2049-01-14 09:30:00,-15.55,670000.0,830000.0,788.0
2049-01-14 10:00:00,-15480000.0,790000.0,0.77,784.89
2049-01-14 10:30:00,-15.43,890000.0,0.73,782.8
2049-01-14 11:00:00,-15.39,0.96,0.75,783.74
2049-01-14 11:30:00,-15370000.0,1.0,0.83,
2049-01-14 12:00:00,-15370000.0,1.0,660000.0,779.21
2049-01-14 12:30:00,-15.39,0.96,0.73,782.74
2049-01-14 13:00:00,-15420000.0,0.89,,782.29
2049-01-14 13:30:00,-15.47,790000.0,0.73,782.87
2049-01-14 14:00:00,-15.54,0.67,760000.0,784.48
2049-01-14 14:30:00,-15.62,,0.68,780.61
2049-01-14 15:00:00,-15710000.0,0.36,0.74,783.76
2049-01-14 15:30:00,-15.82,0.19,0.74,783.94
2049-01-14 16:00:00,-15930000.0,0.02,800000.0,787.12
2049-01-14 16:30:00,-16.05,-0.15,0.79,786.82
2049-01-14 17:00:00,-16.18,-0.31,740000.0,784.53
2049-01-14 17:30:00,-16.31,-0.45,0.79,787.24
2049-01-14 18:00:00,-16.44,,780000.0,786.95
2049-01-14 18:30:00,-16.57,-0.69,0.71,783.67
2049-01-14 19:00:00,-16.7,-0.78,0.81,788.88
2049-01-14 19:30:00,-16.82,-0.85,0.78,787.57
2049-01-14 20:00:00,-16.93,-0.91,0.81,789.25
2049-01-14 20:30:00,-17030000.0,-950000.0,0.7,783.92
2049-01-14 21:00:00,-17.12,-0.97,0.8,789.06
2049-01-14 21:30:00,-17.19,-0.99,0.74,786.18
2049-01-14 22:00:00,-17.25,-0.99,0.71,784.78
2049-01-14 22:30:00,-17290000.0,-1.0,,785.34
2049-01-14 23:00:00,-17.32,-1.0,0.67,782.89
2049-01-14 23:30:00,-17.32,-1.0,0.77,787890000.0
2049-01-15 00:00:00,-17.32,-1.0,680000.0,783.39
2049-01-15 00:30:00,-17.31,-1.0,,781.87
2049-01-15 01:00:00,-17.28,-1000000.0,0.74,786.32
2049-01-15 01:30:00,-17.24,,0.65,781.76
2049-01-15 02:00:00,-17.17,-0.99,0.79,788.64
2049-01-15 02:30:00,-17.1,-0.97,0.74,786030000.0
2049-01-15 03:00:00,-17.0,-0.95,0.72,784.87
2049-01-15 03:30:00,-16.9,-0.91,710000.0,784.2
2049-01-15 04:00:00,-16.79,-0.85,710000.0,784020000.0
2049-01-15 04:30:00,-16.66,-0.78,0.73,784.81
2049-01-15 05:00:00,-16.53,-0.69,0.78,787.1
2049-01-15 05:30:00,-16400000.0,-0.58,0.78,786.89
2049-01-15 06:00:00,-16260000.0,-0.45,720000.0,783.66
2049-01-15 06:30:00,-16.13,-0.31,0.73,783.95
2049-01-15 07:00:00,-16.0,-0.15,0.74,784.23
2049-01-15 07:30:00,-15.87,0.02,0.77,785.52
2049-01-15 08:00:00,-15.75,0.19,0.74,783.83
2049-01-15 08:30:00,-15640000.0,360000.0,0.78,785.65
2049-01-15 09:00:00,-15.54,0.52,730000.0,782.98
2049-01-15 09:30:00,-15.46,0.67,0.75,783.85
2049-01-15 10:00:00,-15390000.0,0.79,0.76,784.24
2049-01-15 10:30:00,,0.89,820000.0,
2049-01-15 11:00:00,-15300000.0,0.96,0.74,783.09
2049-01-15 11:30:00,-15280000.0,1000000.0,0.77,784.56
2049-01-15 12:00:00,,1.0,0.69,780.54
2049-01-15 12:30:00,-15290000.0,0.96,0.76,784.08
2049-01-15 13:00:00,-15.32,890000.0,0.74,783120000.0
2049-01-15 13:30:00,-15370000.0,0.79,0.71,781.71
2049-01-15 14:00:00,-15.44,0.67,0.74,783.32
2049-01-15 14:30:00,-15.52,520000.0,0.85,788.95
2049-01-15 15:00:00,-15.61,0.36,0.81,
2049-01-15 15:30:00,-15.72,0.19,0.72,782.78
2049-01-15 16:00:00,-15830000.0,0.02,0.74,783.96
2049-01-15 16:30:00,-15960000.0,-0.15,0.76,785170000.0
2049-01-15 17:00:00,-16.08,-0.3,750000.0,784.87
2049-01-15 17:30:00,-16.22,-450000.0,0.79,787.09
2049-01-15 18:00:00,-16.35,-0.58,0.75,785.31
2049-01-15 18:30:00,-16.48,-690000.0,780000.0,787.02
2049-01-15 19:00:00,-16.6,-0.78,0.7,783.21
2049-01-15 19:30:00,-16.72,-0.85,,789.41
2049-01-15 20:00:00,-16.83,-910000.0,0.77,787.09
2049-01-15 20:30:00,-16.93,-950000.0,0.71,784.25
2049-01-15 21:00:00,-17.02,-0.97,0.7,783.9
2049-01-15 21:30:00,-17090000.0,-0.99,0.73,785.51
2049-01-15 22:00:00,-17.15,,0.76,787110000.0
2049-01-15 22:30:00,-17.19,-1.0,750000.0,786680000.0
2049-01-15 23:00:00,-17.22,-1.0,0.74,786.23
2049-01-15 23:30:00,-17.22,-1.0,0.79,788730000.0
2049-01-16 00:00:00,-17.22,-1.0,0.76,787.23
2049-01-16 00:30:00,-17.21,-1000000.0,770000.0,787.71
2049-01-16 01:00:00,-17.18,-1000000.0,720000.0,785.16
2049-01-16 01:30:00,-17140000.0,-0.99,720000.0,785.1
2049-01-16 02:00:00,-17.07,-0.99,730000.0,785.48
2049-01-16 02:30:00,-16990000.0,-0.97,770000.0,787.35
2049-01-16 03:00:00,-16900000.0,-0.94,0.69,783.2
2049-01-16 03:30:00,-16800000.0,-0.91,700000.0,783.54
2049-01-16 04:00:00,-16.68,-0.85,0.79,787.84
2049-01-16 04:30:00,-16.56,-0.78,0.78,787.15
2049-01-16 05:00:00,-16.43,-0.69,0.78,786.94
2049-01-16 05:30:00,-16.3,-0.58,660000.0,780.72
2049-01-16 06:00:00,-16.16,-0.45,0.79,787.0
2049-01-16 06:30:00,-16.03,-0.3,0.78,786280000.0
2049-01-16 07:00:00,-15.89,-140000.0,0.8,787.06
2049-01-16 07:30:00,-15.77,0.02,0.73,783.36
2049-01-16 08:00:00,-15.65,0.2,0.81,787.16
2049-01-16 08:30:00,-15.54,0.36,0.76,784.48
2049-01-16 09:00:00,-15.44,0.52,0.73,782820000.0
2049-01-16 09:30:00,-15350000.0,0.67,730000.0,782670000.0
2049-01-16 10:00:00,-15.28,0.79,0.79,785.56
2049-01-16 10:30:00,-15.23,0.89,0.77,784.48
2049-01-16 11:00:00,-15190000.0,0.96,770000.0,784410000.0
2049-01-16 11:30:00,-15170000.0,,0.7,780.88
2049-01-16 12:00:00,-15.17,,670000.0,779.38
2049-01-16 12:30:00,-15.19,960000.0,0.7,780.91
2049-01-16 13:00:00,-15.22,0.89,0.74,782.96
2049-01-16 13:30:00,,0.79,720000.0,782.04
2049-01-16 14:00:00,-15.33,0.67,0.73,782.64
2049-01-16 14:30:00,-15.42,0.52,0.79,
2049-01-16 15:00:00,-15.51,0.36,0.73,782.93
2049-01-16 15:30:00,-15.61,0.2,0.76,784.6
2049-01-16 16:00:00,-15.73,0.02,0.72,782.79
2049-01-16 16:30:00,-15850000.0,-0.14,0.73,783.49
2049-01-16 17:00:00,-15.98,-0.3,0.73,783.7
2049-01-16 17:30:00,-16.11,-0.45,0.67,780.91
2049-01-16 18:00:00,-16.24,,0.73,784.13
2049-01-16 18:30:00,-16.37,,0.84,789.84
2049-01-16 19:00:00,-16.5,-0.78,820000.0,789.05
2049-01-16 19:30:00,-16.62,-0.85,0.76,786.25
2049-01-16 20:00:00,-16.73,-0.91,0.73,784.93
2049-01-16 20:30:00,-16.83,-0.94,0.75,786.09
2049-01-16 21:00:00,-16.91,-0.97,0.74,785.72
2049-01-16 21:30:00,,-0.99,0.75,786.35
2049-01-16 22:00:00,,-0.99,0.68,782930000.0
2049-01-16 22:30:00,-17.09,-1.0,0.76,787010000.0
2049-01-16 23:00:00,,-1000000.0,0.76,787.05
2049-01-16 23:30:00,,-1.0,0.77,787.56
2049-01-17 00:00:00,-17110000.0,-1.0,0.76,787.05
2049-01-17 00:30:00,-17.1,-1.0,0.79,788.53
2049-01-17 01:00:00,-17.07,-1.0,0.73,785.48
2049-01-17 01:30:00,-17.03,-0.99,0.78,787.92
2049-01-17 02:00:00,-16.97,,0.8,788.82
2049-01-17 02:30:00,-16.89,-0.97,0.74,785.69
2049-01-17 03:00:00,-16.8,-0.94,0.8,788.54
2049-01-17 03:30:00,-16.69,-0.9,0.72,784360000.0
2049-01-17 04:00:00,-16.58,-0.85,,784.68
2049-01-17 04:30:00,-16.45,-0.78,0.8,787.97
2049-01-17 05:00:00,-16320000.0,-690000.0,0.78,786.76
2049-01-17 05:30:00,-16.19,-0.58,0.68,781.54
2049-01-17 06:00:00,-16.05,-450000.0,0.72,783.32
2049-01-17 06:30:00,-15.92,-0.3,0.73,783.6
2049-01-17 07:00:00,-15.79,-0.14,720000.0,782.89
2049-01-17 07:30:00,-15.66,0.03,0.71,782.18
2049-01-17 08:00:00,-15540000.0,,760000.0,784.48
2049-01-17 08:30:00,-15430000.0,370000.0,,784.3
2049-01-17 09:00:00,-15.33,0.53,0.71,781.64
2049-01-17 09:30:00,-15.25,0.67,800000.0,786.01
2049-01-17 10:00:00,-15.18,0.79,0.72,781900000.0
2049-01-17 10:30:00,-15.12,0.89,710000.0,781.3
2049-01-17 11:00:00,-15.08,960000.0,0.73,
2049-01-17 11:30:00,-15060000.0,1.0,700000.0,780.7
2049-01-17 12:00:00,,1.0,720000.0,781.7
2049-01-17 12:30:00,-15.08,0.96,0.77,784.23
2049-01-17 13:00:00,-15.11,890000.0,770000.0,784.28
2049-01-17 13:30:00,-15160000.0,0.79,0.74,782.86
2049-01-17 14:00:00,-15.22,0.67,0.72,781960000.0
2049-01-17 14:30:00,-15.3,0.53,0.75,783590000.0
2049-01-17 15:00:00,-15.4,370000.0,0.7,781.26
2049-01-17 15:30:00,-15.5,0.2,0.77,784.92
2049-01-17 16:00:00,-15.62,0.03,720000.0,782.61
2049-01-17 16:30:00,-15740000.0,-0.14,0.77,785.31
2049-01-17 17:00:00,-15.87,-0.3,0.73,783.52
2049-01-17 17:30:00,-16.0,-450000.0,0.79,786.73
2049-01-17 18:00:00,-16.13,-0.57,,
2049-01-17 18:30:00,-16260000.0,-0.69,740000.0,784.66
2049-01-17 19:00:00,-16.38,-0.78,0.79,787360000.0
2049-01-17 19:30:00,-16500000.0,-0.85,0.77,786.55
2049-01-17 20:00:00,-16.61,-0.9,,786.73
2049-01-17 20:30:00,-16.71,,0.76,786.39
2049-01-17 21:00:00,-16800000.0,-0.97,0.78,787.54
2049-01-17 21:30:00,-16.87,-0.98,0.71,784.16
2049-01-17 22:00:00,-16930000.0,-0.99,0.79,788.25
2049-01-17 22:30:00,-16970000.0,-1.0,0.73,785.32
2049-01-17 23:00:00,-17.0,-1.0,800000.0,788.87
2049-01-17 23:30:00,,-1.0,0.74,785.87
2049-01-18 00:00:00,-17000000.0,-1.0,750000.0,786.37
2049-01-18 00:30:00,-16.99,-1.0,0.7,783.85
2049-01-18 01:00:00,-16.96,-1.0,0.76,786.8
2049-01-18 01:30:00,-16910000.0,-0.99,0.73,785.22
2049-01-18 02:00:00,-16.85,-0.98,0.7,783620000.0
2049-01-18 02:30:00,-16.77,-0.97,,787490000.0
2049-01-18 03:00:00,-16.68,-0.94,0.75,785840000.0
2049-01-18 03:30:00,-16.58,-0.9,0.71,783.68
2049-01-18 04:00:00,-16.46,-0.85,0.71,783.49
2049-01-18 04:30:00,-16.34,-0.78,730000.0,784.29
2049-01-18 05:00:00,-16.21,-0.68,0.78,786.58
2049-01-18 05:30:00,-16.07,-0.57,0.73,783.85
2049-01-18 06:00:00,-15.94,-0.44,720000.0,783.14
2049-01-18 06:30:00,-15.8,-0.3,0.76,784.91
2049-01-18 07:00:00,-15.67,-0.14,0.81,787.2
2049-01-18 07:30:00,-15.54,0.03,0.76,784.48
2049-01-18 08:00:00,-15.42,200000.0,0.75,783.79
2049-01-18 08:30:00,-15.31,0.37,,781.61
2049-01-18 09:00:00,-15.21,0.53,0.74,782.94
2049-01-18 09:30:00,-15.13,0.67,0.75,783310000.0
2049-01-18 10:00:00,-15.06,800000.0,0.7,
2049-01-18 10:30:00,-15.0,0.89,0.79,785.1
2049-01-18 11:00:00,-14.97,0.96,0.81,786050000.0
2049-01-18 11:30:00,-14.95,1.0,0.79,785020000.0
2049-01-18 12:00:00,-14.94,1.0,0.79,785.0
2049-01-18 12:30:00,-14.96,0.96,0.8,785.54
2049-01-18 13:00:00,-14990000.0,0.89,0.69,780.09
2049-01-18 13:30:00,-15040000.0,0.8,,783670000.0
2049-01-18 14:00:00,-15.11,0.67,0.68,779.78
2049-01-18 14:30:00,-15.19,0.53,850000.0,788.41
2049-01-18 15:00:00,-15.28,0.37,0.79,785.56
2049-01-18 15:30:00,-15.39,,0.8,786.24
2049-01-18 16:00:00,-15.5,0.03,0.7,781.42
2049-01-18 16:30:00,-15.62,-140000.0,700000.0,781.61
2049-01-18 17:00:00,-15.75,-0.3,,782.83
2049-01-18 17:30:00,-15.88,-0.44,0.78,786.04
2049-01-18 18:00:00,-16.01,-0.57,0.73,783750000.0
2049-01-18 18:30:00,-16.14,-0.68,0.8,787.46
2049-01-18 19:00:00,-16.27,-0.77,840000.0,789.68
2049-01-18 19:30:00,-16.38,-0.85,780000.0,786.86
2049-01-18 20:00:00,-16.49,,0.83,789.53
2049-01-18 20:30:00,-16590000.0,,0.77,786700000.0
2049-01-18 21:00:00,-16.68,-970000.0,0.82,789340000.0
2049-01-18 21:30:00,-16.75,-0.98,0.68,782.46
2049-01-18 22:00:00,-16.81,-0.99,0.64,780.56
2049-01-18 22:30:00,,-1.0,0.69,
2049-01-18 23:00:00,-16880000.0,-1000000.0,0.78,787.67
2049-01-18 23:30:00,-16.88,-1.0,730000.0,785.17
2049-01-19 00:00:00,-16.88,-1.0,0.77,787.17
2049-01-19 00:30:00,,-1.0,0.68,782.66
2049-01-19 01:00:00,-16840000.0,-1.0,0.75,786.11
2049-01-19 01:30:00,-16.79,-0.99,0.7,783520000.0
2049-01-19 02:00:00,-16.73,-0.98,0.79,787.93
2049-01-19 02:30:00,-16.65,-0.97,0.72,784.3
2049-01-19 03:00:00,-16.56,-0.94,0.73,784.65
2049-01-19 03:30:00,-16.46,-0.9,780000.0,786.99
2049-01-19 04:00:00,-16.34,-0.85,0.67,781.29
2049-01-19 04:30:00,-16.22,-0.77,0.8,787.59
2049-01-19 05:00:00,-16.09,-0.68,0.81,787.88
2049-01-19 05:30:00,-15.95,-0.57,0.71,782.65
2049-01-19 06:00:00,-15.82,-0.44,0.74,783940000.0
2049-01-19 06:30:00,-15.68,-0.3,0.71,
2049-01-19 07:00:00,-15.55,-0.14,0.7,781.5
2049-01-19 07:30:00,-15.42,0.03,770000.0,
2049-01-19 08:00:00,-15.3,0.2,0.72,782.09
2049-01-19 08:30:00,-15.19,0.37,0.72,781.91
2049-01-19 09:00:00,-15.09,0.53,0.72,781.75
2049-01-19 09:30:00,-15010000.0,0.67,0.75,783.12
2049-01-19 10:00:00,-14.94,0.8,720000.0,781.5
2049-01-19 10:30:00,-14.88,0.89,760000.0,783410000.0
2049-01-19 11:00:00,-14.84,0.96,840000.0,787.34
2049-01-19 11:30:00,-14.82,1000000.0,0.77,783.81
2049-01-19 12:00:00,-14.82,1.0,,781.81
2049-01-19 12:30:00,,0.96,790000.0,
2049-01-19 13:00:00,-14.87,0.89,0.84,787.39
2049-01-19 13:30:00,-14.92,0.8,0.76,783.47
2049-01-19 14:00:00,-14.98,0.67,0.81,786.07
2049-01-19 14:30:00,-15.06,0.53,0.72,781.7
2049-01-19 15:00:00,-15.16,0.37,0.76,783.86
2049-01-19 15:30:00,-15.26,0.2,0.74,783.03
2049-01-19 16:00:00,-15380000.0,,740000.0,783.22
2049-01-19 16:30:00,-15.5,-0.14,0.77,784.92
2049-01-19 17:00:00,-15.63,,0.79,786130000.0
2049-01-19 17:30:00,-15.76,-0.44,0.75,784.34
2049-01-19 18:00:00,-15.89,-0.57,0.77,785.56
2049-01-19 18:30:00,-16.02,-0.68,0.75,784770000.0
2049-01-19 19:00:00,-16140000.0,-0.77,0.75,784.96
2049-01-19 19:30:00,-16.26,-0.85,0.73,784.16
